Consommation brute électricité (MW) - RTE;T;U;FF;country;scale;holiday;day;month;hours
4032.5;7.2;87.0;2.7;1;5;0;7;12;14
3983.0;7.6;86.0;3.5;1;5;0;7;12;15
4373.0;7.4;88.0;3.3;1;5;0;7;12;16
4785.5;8.0;88.0;4.0;1;5;0;7;12;17
4932.5;7.8;88.0;4.1;1;5;0;7;12;18
4856.0;8.2;84.0;3.8;1;5;0;7;12;19
4735.0;8.1;83.0;3.3;1;5;0;7;12;20
4667.0;8.2;81.0;3.8;1;5;0;7;12;21
4699.0;8.4;82.0;5.0;1;5;0;7;12;22
4610.0;8.3;89.0;5.6;1;5;0;7;12;23
4435.5;8.3;91.0;4.4;1;5;0;1;12;0
4529.5;7.6;93.0;4.6;1;5;0;1;12;1
4373.0;6.9;94.0;4.4;1;5;0;1;12;2
4325.5;6.2;94.0;3.0;1;5;0;1;12;3
4423.5;6.1;95.0;2.7;1;5;0;1;12;4
4707.5;7.9;94.0;2.4;1;5;0;1;12;5
5066.5;9.1;92.0;3.9;1;5;0;1;12;6
5243.0;9.8;86.0;3.8;1;5;0;1;12;7
5322.0;9.9;82.0;3.4;1;5;0;1;12;8
5397.5;10.7;79.0;5.2;1;5;0;1;12;9
5411.0;10.8;79.0;4.0;1;5;0;1;12;10
5468.0;10.1;83.0;2.6;1;5;0;1;12;11
5385.5;7.5;88.0;2.1;1;5;0;1;12;12
5174.0;7.0;93.0;1.9;1;5;0;1;12;13
4982.5;6.1;94.0;3.0;1;5;0;1;12;14
4943.5;6.6;92.0;1.9;1;5;0;1;12;15
5353.5;5.1;93.0;0.0;1;5;0;1;12;16
5681.5;4.3;94.0;0.6;1;5;0;1;12;17
5824.5;3.3;95.0;0.9;1;5;0;1;12;18
5606.5;1.8;94.0;0.6;1;5;0;1;12;19
5312.5;2.1;96.0;0.5;1;5;0;1;12;20
5152.5;2.3;96.0;1.8;1;5;0;1;12;21
5186.0;2.8;96.0;2.7;1;5;0;1;12;22
5071.0;2.4;96.0;2.8;1;5;0;1;12;23
4829.0;2.4;96.0;2.9;1;5;0;2;12;0
4879.5;3.1;97.0;2.5;1;5;0;2;12;1
4651.0;3.1;97.0;2.7;1;5;0;2;12;2
4547.5;3.2;97.0;2.6;1;5;0;2;12;3
4617.5;3.9;97.0;2.9;1;5;0;2;12;4
4860.5;4.7;97.0;2.1;1;5;0;2;12;5
5204.0;5.4;97.0;1.6;1;5;0;2;12;6
5394.5;5.9;97.0;2.6;1;5;0;2;12;7
5402.5;6.3;97.0;2.7;1;5;0;2;12;8
5467.0;6.5;97.0;2.6;1;5;0;2;12;9
5546.5;6.6;96.0;2.0;1;5;0;2;12;10
5725.5;6.8;96.0;1.4;1;5;0;2;12;11
5645.0;6.8;95.0;3.2;1;5;0;2;12;12
5480.0;6.7;94.0;2.1;1;5;0;2;12;13
5248.0;6.3;95.0;1.8;1;5;0;2;12;14
5173.0;6.0;94.0;4.3;1;5;0;2;12;15
5461.0;5.8;95.0;3.6;1;5;0;2;12;16
5793.5;5.2;94.0;3.6;1;5;0;2;12;17
5847.5;5.1;94.0;4.4;1;5;0;2;12;18
5562.0;4.7;93.0;1.5;1;5;0;2;12;19
5296.5;3.4;95.0;1.3;1;5;0;2;12;20
5141.5;3.9;96.0;3.7;1;5;0;2;12;21
5198.0;4.2;94.0;3.1;1;5;0;2;12;22
5051.5;4.4;93.0;3.1;1;5;0;2;12;23
4811.0;4.5;92.0;4.2;1;5;0;3;12;0
4861.0;4.6;91.0;4.5;1;5;0;3;12;1
4679.0;4.6;90.0;1.6;1;5;0;3;12;2
4578.5;4.7;90.0;1.7;1;5;0;3;12;3
4640.5;5.0;88.0;1.0;1;5;0;3;12;4
4864.5;5.6;87.0;3.5;1;5;0;3;12;5
5100.0;6.6;83.0;4.4;1;5;0;3;12;6
5301.5;7.6;80.0;2.1;1;5;0;3;12;7
5432.5;8.3;76.0;4.2;1;5;0;3;12;8
5510.0;8.5;79.0;2.3;1;5;0;3;12;9
5531.5;8.8;76.0;2.2;1;5;0;3;12;10
5636.0;8.9;74.0;2.5;1;5;0;3;12;11
5523.5;8.3;75.0;2.2;1;5;0;3;12;12
5322.0;7.9;76.0;3.9;1;5;0;3;12;13
5128.0;7.8;76.0;2.8;1;5;0;3;12;14
5119.0;7.2;80.0;4.2;1;5;0;3;12;15
5483.5;7.0;80.0;4.6;1;5;0;3;12;16
5835.5;6.7;84.0;3.7;1;5;0;3;12;17
5919.0;6.7;86.0;1.1;1;5;0;3;12;18
5719.0;6.8;84.0;2.6;1;5;0;3;12;19
5486.5;7.1;82.0;3.4;1;5;0;3;12;20
5300.0;7.0;83.0;2.8;1;5;0;3;12;21
5283.5;7.1;82.0;3.2;1;5;0;3;12;22
5163.5;7.0;87.0;4.0;1;5;0;3;12;23
4959.5;7.1;85.0;3.4;1;5;0;4;12;0
4972.5;6.9;92.0;4.5;1;5;0;4;12;1
4727.0;6.8;92.0;3.4;1;5;0;4;12;2
4555.0;6.7;93.0;3.5;1;5;0;4;12;3
4523.5;6.7;94.0;1.8;1;5;0;4;12;4
4732.0;7.2;93.0;2.9;1;5;0;4;12;5
5037.0;7.8;92.0;3.0;1;5;0;4;12;6
5164.5;8.1;90.0;3.7;1;5;0;4;12;7
5263.0;8.0;93.0;2.8;1;5;0;4;12;8
5351.0;8.2;94.0;2.0;1;5;0;4;12;9
5390.5;8.4;93.0;2.7;1;5;0;4;12;10
5477.0;8.4;94.0;2.8;1;5;0;4;12;11
5461.0;8.1;94.0;2.6;1;5;0;4;12;12
5214.5;7.0;94.0;1.6;1;5;0;4;12;13
5025.0;5.8;95.0;1.8;1;5;0;4;12;14
4920.5;5.9;96.0;1.4;1;5;0;4;12;15
5214.0;6.8;97.0;2.5;1;5;0;4;12;16
5472.5;6.2;96.0;1.3;1;5;0;4;12;17
5425.5;5.5;96.0;1.9;1;5;0;4;12;18
5148.5;5.6;97.0;1.6;1;5;0;4;12;19
4955.0;5.5;96.0;1.4;1;5;0;4;12;20
4963.0;5.5;96.0;2.2;1;5;0;4;12;21
5121.5;6.1;96.0;1.2;1;5;0;4;12;22
5130.0;6.3;96.0;0.9;1;5;0;4;12;23
5035.0;6.3;96.0;1.8;1;5;1;5;1;0
5022.0;6.4;96.0;0.9;1;5;1;5;1;1
4818.0;6.4;96.0;1.2;1;5;1;5;1;2
4544.0;6.3;96.0;1.8;1;5;1;5;1;3
4389.5;6.3;96.0;0.5;1;5;1;5;1;4
4383.0;6.6;96.0;0.9;1;5;1;5;1;5
4409.0;6.8;95.0;0.9;1;5;1;5;1;6
4367.0;7.0;94.0;1.2;1;5;1;5;1;7
4315.5;7.8;91.0;1.0;1;5;1;5;1;8
4439.0;8.6;89.0;3.0;1;5;1;5;1;9
4624.5;7.7;88.0;2.4;1;5;1;5;1;10
4861.5;7.4;85.0;2.1;1;5;1;5;1;11
4932.0;6.7;90.0;2.7;1;5;1;5;1;12
4752.5;6.2;90.0;1.3;1;5;1;5;1;13
4664.5;6.1;89.0;0.6;1;5;1;5;1;14
4657.5;6.1;89.0;0.0;1;5;1;5;1;15
4962.5;6.1;91.0;1.7;1;5;1;5;1;16
5242.0;6.3;92.0;1.2;1;5;1;5;1;17
5391.5;6.1;92.0;2.0;1;5;1;5;1;18
5279.5;6.1;93.0;1.9;1;5;1;5;1;19
5204.5;6.1;93.0;1.8;1;5;1;5;1;20
5053.5;6.0;94.0;2.7;1;5;1;5;1;21
5086.0;5.7;96.0;3.0;1;5;1;5;1;22
4982.0;5.4;96.0;2.3;1;5;1;5;1;23
4747.5;5.3;97.0;1.9;1;5;0;6;1;0
4741.0;5.1;96.0;1.3;1;5;0;6;1;1
4508.5;4.6;96.0;2.0;1;5;0;6;1;2
4430.0;3.7;97.0;2.5;1;5;0;6;1;3
4386.0;3.2;97.0;2.8;1;5;0;6;1;4
4501.5;3.5;97.0;2.8;1;5;0;6;1;5
4653.0;4.2;97.0;2.8;1;5;0;6;1;6
4839.0;5.6;95.0;2.8;1;5;0;6;1;7
4939.5;6.5;92.0;2.6;1;5;0;6;1;8
5084.5;7.8;88.0;2.0;1;5;0;6;1;9
5191.0;8.3;82.0;1.5;1;5;0;6;1;10
5432.5;8.0;88.0;2.7;1;5;0;6;1;11
5507.0;7.2;93.0;3.5;1;5;0;6;1;12
5266.5;7.2;83.0;4.2;1;5;0;6;1;13
5129.5;6.6;79.0;2.7;1;5;0;6;1;14
5027.0;6.4;76.0;2.7;1;5;0;6;1;15
5306.5;6.0;78.0;2.3;1;5;0;6;1;16
5635.5;5.0;81.0;2.1;1;5;0;6;1;17
5677.5;3.5;90.0;2.2;1;5;0;6;1;18
5476.5;4.7;85.0;2.0;1;5;0;6;1;19
5329.0;4.4;88.0;2.7;1;5;0;6;1;20
5200.0;4.7;88.0;2.7;1;5;0;6;1;21
5199.0;4.8;88.0;2.6;1;5;0;6;1;22
5116.5;4.8;89.0;2.4;1;5;0;6;1;23
4859.5;5.3;86.0;1.8;1;5;0;7;1;0
4821.0;4.9;89.0;3.9;1;5;0;7;1;1
4608.0;4.9;90.0;2.7;1;5;0;7;1;2
4357.5;4.9;91.0;2.9;1;5;0;7;1;3
4291.0;5.2;91.0;3.1;1;5;0;7;1;4
4338.0;5.9;89.0;2.0;1;5;0;7;1;5
4476.0;7.0;80.0;2.7;1;5;0;7;1;6
4530.0;7.3;79.0;3.7;1;5;0;7;1;7
4601.5;7.6;76.0;2.6;1;5;0;7;1;8
4878.0;7.6;76.0;2.7;1;5;0;7;1;9
5048.5;7.7;74.0;3.1;1;5;0;7;1;10
5316.0;7.3;80.0;2.3;1;5;0;7;1;11
5387.5;7.1;73.0;2.3;1;5;0;7;1;12
5110.5;6.3;81.0;4.1;1;5;0;7;1;13
4978.5;6.0;82.0;3.4;1;5;0;7;1;14
4921.0;5.9;80.0;0.9;1;5;0;7;1;15
5202.0;5.8;80.0;1.3;1;5;0;7;1;16
5604.5;5.7;81.0;1.8;1;5;0;7;1;17
5799.5;5.8;72.0;1.7;1;5;0;7;1;18
5710.5;5.6;72.0;2.1;1;5;0;7;1;19
5531.0;5.1;75.0;1.9;1;5;0;7;1;20
5390.0;4.9;77.0;1.4;1;5;0;7;1;21
5400.0;4.7;77.0;1.9;1;5;0;7;1;22
5223.5;4.5;78.0;1.1;1;5;0;7;1;23
5003.0;4.4;79.0;1.0;1;5;0;1;1;0
5084.5;4.1;86.0;1.7;1;5;0;1;1;1
4858.0;3.8;85.0;2.8;1;5;0;1;1;2
4789.0;3.0;87.0;0.6;1;5;0;1;1;3
4901.0;3.4;91.0;0.0;1;5;0;1;1;4
5376.5;4.0;83.0;0.7;1;5;0;1;1;5
5961.0;4.4;82.0;1.1;1;5;0;1;1;6
6273.0;4.7;79.0;1.9;1;5;0;1;1;7
6336.0;4.6;79.0;1.1;1;5;0;1;1;8
6398.5;4.6;81.0;1.5;1;5;0;1;1;9
6426.5;4.3;82.0;2.5;1;5;0;1;1;10
6536.5;4.0;86.0;1.3;1;5;0;1;1;11
6413.0;3.1;89.0;2.0;1;5;0;1;1;12
6365.0;2.7;90.0;2.2;1;5;0;1;1;13
6232.5;2.4;91.0;2.1;1;5;0;1;1;14
6133.5;2.4;90.0;2.5;1;5;0;1;1;15
6422.5;2.4;90.0;2.5;1;5;0;1;1;16
6738.5;2.7;89.0;2.7;1;5;0;1;1;17
6941.0;2.9;87.0;3.0;1;5;0;1;1;18
6628.5;2.9;85.0;3.0;1;5;0;1;1;19
6251.0;2.8;85.0;3.2;1;5;0;1;1;20
6029.0;2.8;84.0;3.9;1;5;0;1;1;21
5919.5;2.8;84.0;4.4;1;5;0;1;1;22
5829.0;2.8;83.0;4.2;1;5;0;1;1;23
5559.0;2.7;82.0;2.5;1;5;0;2;1;0
5638.0;2.6;81.0;4.5;1;5;0;2;1;1
5416.0;2.7;83.0;3.1;1;5;0;2;1;2
5306.0;2.8;83.0;4.3;1;5;0;2;1;3
5497.5;2.7;82.0;4.5;1;5;0;2;1;4
5927.5;2.9;82.0;4.5;1;5;0;2;1;5
6519.5;3.2;81.0;5.0;1;5;0;2;1;6
6735.0;3.2;81.0;4.2;1;5;0;2;1;7
6771.0;3.2;81.0;5.1;1;5;0;2;1;8
6770.5;3.1;80.0;4.2;1;5;0;2;1;9
6884.5;2.9;81.0;4.3;1;5;0;2;1;10
6917.0;2.9;80.0;5.0;1;5;0;2;1;11
6862.5;2.8;79.0;5.5;1;5;0;2;1;12
6786.5;2.7;81.0;4.1;1;5;0;2;1;13
6706.0;2.5;81.0;5.2;1;5;0;2;1;14
6635.5;2.3;81.0;5.1;1;5;0;2;1;15
6828.0;2.4;81.0;5.0;1;5;0;2;1;16
7032.5;2.5;81.0;4.1;1;5;0;2;1;17
7100.5;2.5;80.0;5.1;1;5;0;2;1;18
6740.5;2.5;81.0;4.2;1;5;0;2;1;19
6379.5;2.5;82.0;3.4;1;5;0;2;1;20
6129.5;2.4;82.0;3.5;1;5;0;2;1;21
6023.0;2.4;82.0;4.1;1;5;0;2;1;22
5926.5;2.5;81.0;4.3;1;5;0;2;1;23
5634.0;2.5;82.0;4.4;1;5;0;3;1;0
5713.0;2.4;82.0;3.5;1;5;0;3;1;1
5557.5;2.5;81.0;5.0;1;5;0;3;1;2
5490.0;2.4;81.0;5.8;1;5;0;3;1;3
5506.0;2.4;83.0;3.1;1;5;0;3;1;4
5953.0;2.6;84.0;2.4;1;5;0;3;1;5
6474.0;2.6;83.0;4.2;1;5;0;3;1;6
6794.5;2.7;83.0;4.6;1;5;0;3;1;7
6827.0;2.7;83.0;4.0;1;5;0;3;1;8
6827.5;2.8;83.0;4.7;1;5;0;3;1;9
6941.5;2.8;82.0;3.9;1;5;0;3;1;10
7027.0;2.7;85.0;2.7;1;5;0;3;1;11
6853.0;2.4;89.0;1.6;1;5;0;3;1;12
6756.5;2.2;91.0;0.8;1;5;0;3;1;13
6637.0;2.1;92.0;1.2;1;5;0;3;1;14
6595.0;2.1;93.0;1.0;1;5;0;3;1;15
6834.5;2.1;93.0;0.9;1;5;0;3;1;16
7127.5;2.1;94.0;0.8;1;5;0;3;1;17
7175.0;2.1;94.0;1.2;1;5;0;3;1;18
6786.5;2.0;94.0;0.7;1;5;0;3;1;19
6406.5;2.1;94.0;0.8;1;5;0;3;1;20
6115.0;2.1;94.0;0.0;1;5;0;3;1;21
6078.0;2.1;95.0;0.0;1;5;0;3;1;22
5924.5;2.2;94.0;0.6;1;5;0;3;1;23
5658.5;2.2;95.0;1.4;1;5;0;4;1;0
5735.0;2.2;96.0;1.5;1;5;0;4;1;1
5546.5;2.2;95.0;1.0;1;5;0;4;1;2
5530.5;2.1;96.0;2.0;1;5;0;4;1;3
5569.5;2.0;96.0;1.3;1;5;0;4;1;4
6055.0;1.9;94.0;1.6;1;5;0;4;1;5
6672.0;1.9;94.0;2.2;1;5;0;4;1;6
6865.0;2.2;93.0;1.9;1;5;0;4;1;7
6871.5;2.4;90.0;2.2;1;5;0;4;1;8
7001.5;2.6;89.0;2.6;1;5;0;4;1;9
7061.0;2.4;90.0;2.7;1;5;0;4;1;10
7222.5;2.1;94.0;1.9;1;5;0;4;1;11
7126.5;1.8;94.0;1.5;1;5;0;4;1;12
7060.5;1.6;94.0;1.7;1;5;0;4;1;13
6876.5;1.6;94.0;1.8;1;5;0;4;1;14
6779.0;1.6;93.0;1.2;1;5;0;4;1;15
6869.0;1.6;93.0;1.3;1;5;0;4;1;16
7292.0;1.5;94.0;1.3;1;5;0;4;1;17
7335.0;1.5;94.0;1.2;1;5;0;4;1;18
6952.5;1.6;95.0;1.8;1;5;0;4;1;19
6569.0;1.8;96.0;2.0;1;5;0;4;1;20
6263.5;1.8;96.0;2.3;1;5;0;4;1;21
6229.0;1.6;94.0;1.7;1;5;0;4;1;22
6016.5;1.5;94.0;2.2;1;5;0;4;1;23
5756.5;1.4;92.0;2.1;1;5;0;5;1;0
5783.0;1.4;93.0;0.9;1;5;0;5;1;1
5640.5;1.3;92.0;1.0;1;5;0;5;1;2
5536.5;1.4;93.0;1.5;1;5;0;5;1;3
5707.5;1.5;93.0;1.4;1;5;0;5;1;4
6120.0;1.9;93.0;1.8;1;5;0;5;1;5
6864.0;2.3;92.0;1.8;1;5;0;5;1;6
7119.5;2.7;93.0;2.1;1;5;0;5;1;7
7111.0;3.0;93.0;2.3;1;5;0;5;1;8
6980.0;3.4;92.0;3.1;1;5;0;5;1;9
6972.5;3.4;92.0;2.0;1;5;0;5;1;10
6982.0;3.6;93.0;2.3;1;5;0;5;1;11
6807.0;3.6;93.0;1.3;1;5;0;5;1;12
6695.0;3.6;94.0;1.2;1;5;0;5;1;13
6504.5;3.6;95.0;1.0;1;5;0;5;1;14
6451.0;3.5;94.0;2.4;1;5;0;5;1;15
6652.0;2.7;94.0;2.3;1;5;0;5;1;16
7008.0;2.4;94.0;1.5;1;5;0;5;1;17
6933.0;2.4;95.0;1.0;1;5;0;5;1;18
6647.5;2.2;96.0;1.0;1;5;0;5;1;19
6282.5;2.1;96.0;1.5;1;5;0;5;1;20
6080.5;1.9;96.0;0.0;1;5;0;5;1;21
6039.0;1.5;95.0;0.9;1;5;0;5;1;22
5931.5;1.4;96.0;1.6;1;5;0;5;1;23
5609.0;0.7;96.0;0.7;1;5;0;6;1;0
5753.5;1.0;96.0;1.0;1;5;0;6;1;1
5473.0;1.0;96.0;1.0;1;5;0;6;1;2
5252.0;1.2;96.0;1.8;1;5;0;6;1;3
5207.0;1.5;96.0;1.5;1;5;0;6;1;4
5357.0;2.2;96.0;1.7;1;5;0;6;1;5
5575.0;2.8;96.0;1.9;1;5;0;6;1;6
5678.5;2.9;95.0;1.4;1;5;0;6;1;7
5869.5;3.4;94.0;0.5;1;5;0;6;1;8
5926.5;3.5;93.0;1.4;1;5;0;6;1;9
6021.5;3.6;92.0;0.7;1;5;0;6;1;10
6197.5;3.5;91.0;2.0;1;5;0;6;1;11
6118.0;3.6;91.0;0.7;1;5;0;6;1;12
5789.0;3.5;93.0;1.3;1;5;0;6;1;13
5650.0;3.5;92.0;1.1;1;5;0;6;1;14
5500.0;3.5;93.0;1.8;1;5;0;6;1;15
5720.0;3.6;93.0;1.8;1;5;0;6;1;16
6068.0;3.4;94.0;2.6;1;5;0;6;1;17
6229.5;3.3;96.0;3.0;1;5;0;6;1;18
5955.0;3.3;96.0;2.7;1;5;0;6;1;19
5766.5;3.4;95.0;2.4;1;5;0;6;1;20
5594.0;3.4;95.0;1.9;1;5;0;6;1;21
5636.0;3.1;94.0;0.8;1;5;0;6;1;22
5535.5;2.8;94.0;1.2;1;5;0;6;1;23
5221.0;2.6;95.0;1.6;1;5;0;7;1;0
5277.5;2.3;95.0;1.0;1;5;0;7;1;1
5060.0;2.3;95.0;1.1;1;5;0;7;1;2
4905.5;2.5;96.0;0.9;1;5;0;7;1;3
4750.5;2.6;95.0;1.6;1;5;0;7;1;4
4819.0;2.7;94.0;1.9;1;5;0;7;1;5
4902.0;2.9;92.0;1.6;1;5;0;7;1;6
4988.0;3.4;90.0;2.1;1;5;0;7;1;7
5099.5;3.5;85.0;1.5;1;5;0;7;1;8
5387.5;3.7;84.0;1.8;1;5;0;7;1;9
5538.5;3.7;82.0;1.1;1;5;0;7;1;10
5723.0;3.5;85.0;0.6;1;5;0;7;1;11
5804.5;2.9;89.0;0.0;1;5;0;7;1;12
5546.0;2.3;92.0;0.0;1;5;0;7;1;13
5427.5;2.2;93.0;0.5;1;5;0;7;1;14
5421.0;2.1;94.0;2.3;1;5;0;7;1;15
5563.0;1.9;94.0;0.9;1;5;0;7;1;16
5858.5;0.6;92.0;0.6;1;5;0;7;1;17
5943.0;-0.9;93.0;0.5;1;5;0;7;1;18
5801.5;-1.5;95.0;0.7;1;5;0;7;1;19
5612.0;-1.9;96.0;1.9;1;5;0;7;1;20
5452.5;-1.8;97.0;0.9;1;5;0;7;1;21
5429.5;-1.2;96.0;0.6;1;5;0;7;1;22
5329.0;-2.1;94.0;0.7;1;5;0;7;1;23
5111.5;-2.4;95.0;1.7;1;5;0;1;1;0
5162.0;-2.2;96.0;2.3;1;5;0;1;1;1
4973.0;-1.6;96.0;2.7;1;5;0;1;1;2
4902.0;-1.3;96.0;1.8;1;5;0;1;1;3
5141.5;-1.3;96.0;1.4;1;5;0;1;1;4
5710.5;-1.0;96.0;1.9;1;5;0;1;1;5
6422.0;-0.9;96.0;2.8;1;5;0;1;1;6
6788.5;-0.7;96.0;1.3;1;5;0;1;1;7
6871.5;-0.4;96.0;2.3;1;5;0;1;1;8
6872.5;-0.5;96.0;2.4;1;5;0;1;1;9
6900.0;-0.3;96.0;3.2;1;5;0;1;1;10
6936.5;0.1;95.0;2.3;1;5;0;1;1;11
6936.0;0.3;93.0;3.1;1;5;0;1;1;12
6870.5;0.1;95.0;2.8;1;5;0;1;1;13
6715.0;-0.9;96.0;3.8;1;5;0;1;1;14
6631.5;-0.3;97.0;1.9;1;5;0;1;1;15
6860.5;-0.3;97.0;3.4;1;5;0;1;1;16
7195.0;-0.1;97.0;2.9;1;5;0;1;1;17
7276.5;0.1;97.0;3.0;1;5;0;1;1;18
6873.0;-0.2;95.0;3.7;1;5;0;1;1;19
6466.0;-0.4;95.0;2.9;1;5;0;1;1;20
6238.5;-0.8;95.0;3.1;1;5;0;1;1;21
6217.5;-0.9;95.0;3.4;1;5;0;1;1;22
6104.0;-0.9;95.0;2.4;1;5;0;1;1;23
5826.0;-1.3;95.0;4.0;1;5;0;2;1;0
5887.5;-1.4;94.0;3.7;1;5;0;2;1;1
5731.5;-1.7;95.0;3.9;1;5;0;2;1;2
5599.5;-2.4;96.0;3.8;1;5;0;2;1;3
5659.5;-2.9;96.0;3.0;1;5;0;2;1;4
6194.5;-3.1;96.0;2.7;1;5;0;2;1;5
6830.5;-3.0;96.0;2.5;1;5;0;2;1;6
7129.0;-2.9;96.0;2.4;1;5;0;2;1;7
7051.0;-2.6;95.0;1.6;1;5;0;2;1;8
7193.5;-2.4;94.0;1.5;1;5;0;2;1;9
7168.5;-2.5;95.0;2.1;1;5;0;2;1;10
7221.0;-2.4;95.0;1.8;1;5;0;2;1;11
7152.0;-2.5;96.0;1.7;1;5;0;2;1;12
7056.0;-2.2;96.0;1.6;1;5;0;2;1;13
6959.0;-2.5;96.0;1.2;1;5;0;2;1;14
6894.0;-2.3;96.0;2.5;1;5;0;2;1;15
6944.5;-2.4;96.0;0.0;1;5;0;2;1;16
7320.5;-2.2;96.0;1.1;1;5;0;2;1;17
7482.5;-2.3;96.0;2.1;1;5;0;2;1;18
7121.5;-2.2;96.0;5.4;1;5;0;2;1;19
6653.5;-2.4;96.0;1.9;1;5;0;2;1;20
6411.5;-2.5;96.0;1.9;1;5;0;2;1;21
6370.5;-2.3;96.0;1.1;1;5;0;2;1;22
6248.0;-2.2;96.0;1.6;1;5;0;2;1;23
6029.5;-2.4;95.0;1.4;1;5;0;3;1;0
6113.0;-2.2;95.0;2.0;1;5;0;3;1;1
5943.0;-1.8;96.0;2.9;1;5;0;3;1;2
5832.0;-1.5;96.0;3.2;1;5;0;3;1;3
5995.0;-1.6;95.0;2.4;1;5;0;3;1;4
6433.0;-1.6;95.0;2.4;1;5;0;3;1;5
7073.5;-1.7;94.0;1.8;1;5;0;3;1;6
7371.0;-1.8;94.0;1.6;1;5;0;3;1;7
7379.5;-1.8;93.0;1.7;1;5;0;3;1;8
7425.5;-1.7;92.0;2.0;1;5;0;3;1;9
7387.5;-1.8;92.0;2.5;1;5;0;3;1;10
7430.0;-2.1;91.0;1.7;1;5;0;3;1;11
7362.0;-2.0;92.0;2.0;1;5;0;3;1;12
7219.0;-2.1;91.0;1.6;1;5;0;3;1;13
7028.0;-1.8;90.0;1.9;1;5;0;3;1;14
6906.5;-1.8;90.0;1.6;1;5;0;3;1;15
7058.5;-2.1;90.0;3.0;1;5;0;3;1;16
7418.0;-2.1;90.0;2.0;1;5;0;3;1;17
7497.0;-2.5;92.0;3.4;1;5;0;3;1;18
7081.5;-2.7;93.0;1.3;1;5;0;3;1;19
6745.5;-2.8;92.0;2.7;1;5;0;3;1;20
6447.0;-3.2;93.0;2.1;1;5;0;3;1;21
6475.5;-3.3;93.0;2.3;1;5;0;3;1;22
6302.0;-3.4;93.0;1.8;1;5;0;3;1;23
6065.0;-3.5;93.0;2.3;1;5;0;4;1;0
6117.5;-3.7;92.0;3.2;1;5;0;4;1;1
6025.0;-3.9;91.0;3.8;1;5;0;4;1;2
5904.5;-3.9;91.0;3.4;1;5;0;4;1;3
6013.0;-4.0;90.0;3.3;1;5;0;4;1;4
6530.5;-3.5;89.0;3.4;1;5;0;4;1;5
7106.5;-2.3;83.0;3.1;1;5;0;4;1;6
7341.5;-2.2;84.0;3.8;1;5;0;4;1;7
7390.5;-0.6;79.0;2.8;1;5;0;4;1;8
7308.5;-0.2;75.0;3.6;1;5;0;4;1;9
7401.5;0.0;75.0;4.6;1;5;0;4;1;10
7283.5;-0.1;77.0;2.8;1;5;0;4;1;11
7247.5;-1.5;83.0;3.0;1;5;0;4;1;12
7162.0;-2.3;86.0;2.7;1;5;0;4;1;13
7102.0;-2.4;82.0;4.0;1;5;0;4;1;14
7050.0;-2.1;77.0;5.7;1;5;0;4;1;15
7152.0;-2.0;72.0;4.3;1;5;0;4;1;16
7567.0;-1.9;69.0;5.2;1;5;0;4;1;17
7660.0;-2.2;73.0;5.4;1;5;0;4;1;18
7284.5;-2.2;72.0;5.7;1;5;0;4;1;19
6840.0;-2.3;72.0;6.1;1;5;0;4;1;20
6589.0;-2.8;74.0;3.4;1;5;0;4;1;21
6539.0;-2.7;75.0;6.1;1;5;0;4;1;22
6402.5;-3.1;78.0;5.6;1;5;0;4;1;23
6286.0;-3.4;78.0;3.7;1;5;0;5;1;0
6321.0;-3.3;75.0;5.6;1;5;0;5;1;1
6209.5;-3.2;72.0;5.1;1;5;0;5;1;2
6127.0;-3.3;72.0;6.7;1;5;0;5;1;3
6275.5;-3.2;71.0;6.8;1;5;0;5;1;4
6712.5;-2.5;68.0;6.0;1;5;0;5;1;5
7351.5;-1.7;64.0;7.2;1;5;0;5;1;6
7540.5;-1.6;64.0;5.2;1;5;0;5;1;7
7606.5;-0.8;62.0;4.1;1;5;0;5;1;8
7580.5;0.3;58.0;5.1;1;5;0;5;1;9
7675.5;0.6;56.0;4.3;1;5;0;5;1;10
7634.0;0.3;57.0;4.9;1;5;0;5;1;11
7572.5;-0.4;61.0;3.8;1;5;0;5;1;12
7486.5;-0.5;61.0;2.7;1;5;0;5;1;13
7343.0;-0.4;59.0;4.0;1;5;0;5;1;14
7263.5;-0.6;60.0;3.8;1;5;0;5;1;15
7345.0;-0.8;61.0;3.2;1;5;0;5;1;16
7668.5;-1.0;63.0;3.6;1;5;0;5;1;17
7649.5;-1.1;64.0;3.4;1;5;0;5;1;18
7249.0;-1.0;66.0;2.2;1;5;0;5;1;19
6925.0;-1.0;65.0;2.1;1;5;0;5;1;20
6773.5;-1.0;69.0;2.7;1;5;0;5;1;21
6698.0;-1.0;73.0;2.4;1;5;0;5;1;22
6504.0;-1.0;75.0;2.3;1;5;0;5;1;23
6086.5;-1.3;77.0;3.4;1;5;0;6;1;0
6226.0;-1.3;78.0;2.5;1;5;0;6;1;1
5889.5;-1.8;86.0;2.5;1;5;0;6;1;2
5796.5;-1.8;86.0;0.8;1;5;0;6;1;3
5680.0;-1.8;86.0;2.1;1;5;0;6;1;4
5839.0;-1.7;90.0;2.1;1;5;0;6;1;5
6012.5;-1.4;89.0;1.9;1;5;0;6;1;6
6242.5;-0.8;85.0;2.5;1;5;0;6;1;7
6378.5;0.0;80.0;1.4;1;5;0;6;1;8
6523.5;0.0;80.0;2.4;1;5;0;6;1;9
